DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
12/22/2016,5:50,MANHATTAN,10128,40.7833091,-73.9528011,"(40.7833091, -73.9528011)",EAST 92 STREET                  ,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3588799,TAXI,PASSENGER VEHICLE,,,
12/22/2016,5:45,,,,,,,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3587525,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,5:44,,,,,,HORACE HARDING EXPRESSWAY       ,150 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3584658,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,5:42,BRONX,10474,40.8138051,-73.8911156,"(40.8138051, -73.8911156)",TIFFANY STREET                  ,SPOFFORD AVENUE,,1,0,0,0,0,0,1,0,Unspecified,,,,,3585043,,,,,
12/22/2016,5:30,BROOKLYN,11210,40.6345909,-73.9382388,"(40.6345909, -73.9382388)",GLENWOOD ROAD                   ,EAST 40 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3586191,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,5:16,,,,,,EAST TREMONT AVENUE             ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3586841,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,5:05,MANHATTAN,10017,40.751793,-73.97688,"(40.751793, -73.97688)",,,109       EAST 42 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Passenger Distraction,,,,3584667,PASSENGER VEHICLE,TAXI,,,
12/22/2016,5:00,,,40.6951321,-73.8123031,"(40.6951321, -73.8123031)",,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3585106,PASSENGER VEHICLE,,,,
12/22/2016,4:40,,,,,,HORACE HARDING EXPRESSWAY       ,170 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3584720,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,4:30,MANHATTAN,10013,40.7162809,-74.0045344,"(40.7162809, -74.0045344)",BROADWAY                        ,WORTH STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3584647,PICK-UP TRUCK,PASSENGER VEHICLE,,,
12/22/2016,4:20,MANHATTAN,10001,40.7460038,-73.9942618,"(40.7460038, -73.9942618)",WEST 26 STREET                  ,7 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3586979,SPORT UTILITY / STATION WAGON,TAXI,,,
12/22/2016,4:00,,,,,,111 STREET                      ,14 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3584569,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,3:55,QUEENS,11101,40.7540671,-73.9152662,"(40.7540671, -73.9152662)",34 AVENUE                       ,47 STREET,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3585363,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,3:50,,,,,,FORT GEORGE AVENUE              ,,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,Unspecified,Unspecified,,3584742,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,
12/22/2016,3:50,BROOKLYN,11216,40.6805604,-73.94337,"(40.6805604, -73.94337)",,,484       TOMPKINS AVENUE               ,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3584692,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,3:30,QUEENS,11101,40.7380221,-73.9382295,"(40.7380221, -73.9382295)",BORDEN AVENUE                   ,STARR AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3584491,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,3:25,MANHATTAN,10029,40.7839338,-73.9442245,"(40.7839338, -73.9442245)",1 AVENUE                        ,EAST 97 STREET,,1,0,1,0,0,0,0,0,Traffic Control Disregarded,,,,,3585614,,,,,
12/22/2016,3:10,QUEENS,11385,40.6997382,-73.8931953,"(40.6997382, -73.8931953)",,,74-22     62 STREET                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3584795,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,3:05,,,,,,EAST 163 STREET                 ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3584928,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,2:37,STATEN ISLAND,10304,40.5958548,-74.0960593,"(40.5958548, -74.0960593)",,,1334      RICHMOND ROAD                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3585261,PASSENGER VEHICLE,,,,
12/22/2016,2:35,,,,,,HYLAN BOULEVARD                 ,TOMPKINS AVENUE,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3586688,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,2:19,BRONX,10467,40.8743384,-73.8814705,"(40.8743384, -73.8814705)",,,225       EAST MOSHOLU PARKWAY NORTH    ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3585726,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,23:55,,,40.6651545,-73.8277307,"(40.6651545, -73.8277307)",,,,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,3585169,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,23:55,QUEENS,11372,40.7506414,-73.875739,"(40.7506414, -73.875739)",,,91-10     37 AVENUE                     ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3585433,PASSENGER VEHICLE,BICYCLE,,,
12/22/2016,23:55,,,,,,MADISON AVENUE                  ,,,0,0,0,0,0,0,0,0,Other Vehicular,Unsafe Lane Changing,,,,3585376,TAXI,TAXI,,,
12/22/2016,23:46,BROOKLYN,11209,40.6169854,-74.0274902,"(40.6169854, -74.0274902)",92 STREET                       ,FORT HAMILTON PARKWAY,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3585846,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,23:45,BROOKLYN,11207,40.6647513,-73.8940407,"(40.6647513, -73.8940407)",LIVONIA AVENUE                  ,PENNSYLVANIA AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3585111,PASSENGER VEHICLE,,,,
12/22/2016,23:40,,,,,,NORTHERN BOULEVARD              ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3585207,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,23:40,,,,,,LAMBERTS LANE                   ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3585180,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,23:30,QUEENS,11434,40.6714427,-73.7753599,"(40.6714427, -73.7753599)",137 AVENUE                      ,161 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3585775,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
12/22/2016,23:30,MANHATTAN,10020,40.7582792,-73.978512,"(40.7582792, -73.978512)",,,21        WEST 49 STREET                ,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,,,,3585375,PASSENGER VEHICLE,TAXI,,,
12/22/2016,23:30,BROOKLYN,11213,40.6694605,-73.9434154,"(40.6694605, -73.9434154)",,,754       EASTERN PARKWAY               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3598649,PASSENGER VEHICLE,,,,
12/22/2016,23:27,,,,,,,,38B       POND WAY                      ,0,0,0,0,0,0,0,0,Unspecified,,,,,3585182,PICK-UP TRUCK,,,,
12/22/2016,23:25,,,,,,DOUGLASTON PARKWAY              ,HORACE HARDING EXPRESSWAY,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3588993,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,23:14,MANHATTAN,10029,40.7979463,-73.9400231,"(40.7979463, -73.9400231)",3RD AVE                         ,EAST 116 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3585628,PICK-UP TRUCK,PASSENGER VEHICLE,,,
12/22/2016,23:01,BRONX,10468,40.8574211,-73.8999552,"(40.8574211, -73.8999552)",GRAND CONCOURSE                 ,EAST 183 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3585118,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,23:00,BRONX,10472,40.8306907,-73.8651428,"(40.8306907, -73.8651428)",,,1223      TAYLOR AVENUE                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3586889,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,22:57,QUEENS,11354,40.764651,-73.823484,"(40.764651, -73.823484)",PARSONS BOULEVARD               ,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3585204,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,22:55,,,40.7536948,-73.8983014,"(40.7536948, -73.8983014)",,,,6,0,0,0,0,0,6,0,Unsafe Speed,Unspecified,,,,3585164,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,22:50,QUEENS,11432,40.7103517,-73.7938951,"(40.7103517, -73.7938951)",HILLSIDE AVENUE                 ,168 PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3585108,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,22:50,BROOKLYN,11222,40.724763,-73.951367,"(40.724763, -73.951367)",,,669       MANHATTAN AVENUE              ,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3585273,PICK-UP TRUCK,BICYCLE,,,
12/22/2016,22:45,MANHATTAN,10034,40.8647609,-73.9260147,"(40.8647609, -73.9260147)",,,10        VERMILYEA AVENUE              ,0,0,0,0,0,0,0,0,Unspecified,,,,,3587583,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,22:45,BROOKLYN,11218,40.6392972,-73.9840884,"(40.6392972, -73.9840884)",39 STREET                       ,14 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3585475,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,22:45,BRONX,10456,40.8215553,-73.9056599,"(40.8215553, -73.9056599)",JACKSON AVENUE                  ,EAST 161 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,3587272,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
12/22/2016,22:42,BRONX,10459,40.8209858,-73.8916133,"(40.8209858, -73.8916133)",HUNTS POINT AVENUE              ,SOUTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3586167,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,22:30,,,,,,FLATBUSH AVENUE                 ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,,,,,3585163,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,22:30,QUEENS,11418,40.6961413,-73.817881,"(40.6961413, -73.817881)",ATLANTIC AVENUE                 ,131 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3587330,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,22:30,BRONX,10451,40.8153316,-73.9306181,"(40.8153316, -73.9306181)",GERARD AVENUE                   ,EAST 140 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3587271,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,22:28,,,,,,YELLOWSTONE BOULEVARD           ,WOODHAVEN BOULEVARD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3585159,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,22:24,BROOKLYN,11201,40.6960346,-73.9845292,"(40.6960346, -73.9845292)",TILLARY STREET                  ,FLATBUSH AVENUE EXTENSION,,0,0,0,0,0,0,0,0,Unspecified,,,,,3585236,,,,,
12/22/2016,22:21,BROOKLYN,11230,,,,OCEAN PARKWAY                   ,AVENUE J,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3585410,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,22:20,MANHATTAN,10069,40.7795441,-73.9879942,"(40.7795441, -73.9879942)",RIVERSIDE BOULEVARD             ,WEST 70 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3585235,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,22:15,STATEN ISLAND,10302,40.633635,-74.1288421,"(40.633635, -74.1288421)",,,1390      CASTLETON AVENUE              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3586704,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,22:10,MANHATTAN,10019,40.7606479,-73.9783091,"(40.7606479, -73.9783091)",,,51        WEST 52 STREET                ,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,,,,3585374,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,22:10,BROOKLYN,11218,40.6515907,-73.9811087,"(40.6515907, -73.9811087)",MC DONALD AVENUE                ,VANDERBILT STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3586261,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,22:05,MANHATTAN,10034,40.8645182,-73.9201255,"(40.8645182, -73.9201255)",,,121       POST AVENUE                   ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3585457,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,22:00,,,,,,,,114       SOUTH AVENUE                  ,1,0,0,0,0,0,1,0,Passenger Distraction,Unspecified,,,,3585190,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,22:00,,,,,,THOMSON AVENUE                  ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3587489,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,22:00,MANHATTAN,10027,40.8156907,-73.9582947,"(40.8156907, -73.9582947)",WEST 125 STREET                 ,BROADWAY,,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,,,,3598987,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,21:53,BROOKLYN,11210,40.638603,-73.94827,"(40.638603, -73.94827)",NOSTRAND AVENUE                 ,FOSTER AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3586175,,,,,
12/22/2016,21:49,MANHATTAN,10019,40.7681203,-73.9861768,"(40.7681203, -73.9861768)",,,403       WEST 57 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3585386,PICK-UP TRUCK,PASSENGER VEHICLE,,,
12/22/2016,21:44,MANHATTAN,10016,40.74342,-73.9840166,"(40.74342, -73.9840166)",,,404       Park Ave S                    ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3586460,TAXI,TAXI,,,
12/22/2016,21:40,BRONX,10456,40.8215553,-73.9056599,"(40.8215553, -73.9056599)",JACKSON AVENUE                  ,EAST 161 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3587289,,,,,
12/22/2016,21:30,,,,,,,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3585773,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,21:30,QUEENS,11434,40.6783648,-73.7794791,"(40.6783648, -73.7794791)",BREWER BOULEVARD                ,BAISLEY BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3585770,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,21:29,BRONX,10451,40.824061,-73.9281412,"(40.824061, -73.9281412)",RIVER AVENUE                    ,EAST 153 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3585348,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
12/22/2016,21:25,MANHATTAN,10027,40.8107645,-73.9525902,"(40.8107645, -73.9525902)",SAINT NICHOLAS AVENUE           ,WEST 125 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3590746,PASSENGER VEHICLE,,,,
12/22/2016,21:10,QUEENS,11368,40.7562867,-73.8607202,"(40.7562867, -73.8607202)",108 STREET                      ,34 AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3585422,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,21:10,,,,,,ROOSEVELT AVENUE                ,99 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3585429,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,21:02,BRONX,10457,40.8452115,-73.9084419,"(40.8452115, -73.9084419)",EASTBURN AVENUE                 ,CROSS BRONX EXPRESSWAY,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3585325,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,21:00,,,40.7413979,-73.823019,"(40.7413979, -73.823019)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3585803,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,21:00,,,,,,STANLEY AVENUE                  ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3585492,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,21:00,,,,,,AVENUE OF THE AMERICAS          ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,,,,,3586408,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,21:00,BROOKLYN,11234,40.6262104,-73.9276589,"(40.6262104, -73.9276589)",UTICA AVENUE                    ,FLATLANDS AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3586912,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,21:00,BRONX,10462,40.8446693,-73.8581605,"(40.8446693, -73.8581605)",,,1638      BRONXDALE AVENUE              ,0,0,0,0,0,0,0,0,Accelerator Defective,Unspecified,,,,3585315,PASSENGER VEHICLE,TAXI,,,
12/22/2016,20:48,MANHATTAN,10036,40.7595263,-73.9844062,"(40.7595263, -73.9844062)",,,712       7 AVENUE                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3585391,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,20:32,QUEENS,11373,40.7360471,-73.8727713,"(40.7360471, -73.8727713)",JUSTICE AVENUE                  ,90 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3592962,PASSENGER VEHICLE,,,,
12/22/2016,20:30,QUEENS,11432,40.7072929,-73.8042346,"(40.7072929, -73.8042346)",,,153-12    HILLSIDE AVENUE               ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3585152,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/22/2016,20:30,,,40.6319269,-74.0164876,"(40.6319269, -74.0164876)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3586290,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,20:30,,,,,,NEW UTRECHT AVENUE              ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3585080,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,20:30,QUEENS,11434,40.6819729,-73.7662999,"(40.6819729, -73.7662999)",MERRICK BOULEVARD               ,LESLIE ROAD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3585772,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,20:30,QUEENS,11370,40.7667047,-73.890236,"(40.7667047, -73.890236)",79 STREET                       ,GRAND CENTRAL PARKWAY,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3585405,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,20:28,QUEENS,11367,40.7278948,-73.8140094,"(40.7278948, -73.8140094)",,,72-15     KISSENA BOULEVARD             ,0,0,0,0,0,0,0,0,Unspecified,,,,,3585794,PASSENGER VEHICLE,,,,
12/22/2016,20:25,BROOKLYN,11201,40.6896895,-73.9923627,"(40.6896895, -73.9923627)",ATLANTIC AVENUE                 ,COURT STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3587133,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,20:20,,,,,,UNDERHILL AVENUE                ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3588264,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,20:16,,,,,,BEDFORD AVENUE                  ,SHORE PARKWAY,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3586756,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,20:16,MANHATTAN,10033,40.8487357,-73.9323363,"(40.8487357, -73.9323363)",AUDUBON AVENUE                  ,WEST 181 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3585453,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,20:15,,,40.6897885,-73.8095261,"(40.6897885, -73.8095261)",,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Alcohol Involvement,Unspecified,Unspecified,Unspecified,3585172,SPORT UTILITY / STATION WAGON,TAXI,TAXI,TAXI,SPORT UTILITY / STATION WAGON
12/22/2016,20:13,BRONX,10472,40.8278008,-73.8654197,"(40.8278008, -73.8654197)",BEACH AVENUE                    ,WATSON AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3589071,PASSENGER VEHICLE,,,,
12/22/2016,20:12,MANHATTAN,10012,40.7217925,-73.9998521,"(40.7217925, -73.9998521)",BROOME STREET                   ,BROADWAY,,1,0,1,0,0,0,0,0,Unspecified,,,,,3585882,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,20:05,,,,,,JEWETT AVENUE                   ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3585091,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,20:05,,,,,,HEWES STREET                    ,,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3585330,PASSENGER VEHICLE,,,,
12/22/2016,20:00,,,,,,,,,0,0,0,0,0,0,0,0,Alcohol Involvement,Fell Asleep,,,,3585240,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,20:00,STATEN ISLAND,10306,40.5523565,-74.1331691,"(40.5523565, -74.1331691)",HYLAN BOULEVARD                 ,BAY TERRACE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3585288,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,13:00,BROOKLYN,11206,40.6980956,-73.9530958,"(40.6980956, -73.9530958)",,,55        NOSTRAND AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3588153,PASSENGER VEHICLE,,,,
12/22/2016,13:00,BRONX,10465,40.8243748,-73.8171398,"(40.8243748, -73.8171398)",,,551       HOLLYWOOD AVENUE              ,0,0,0,0,0,0,0,0,Unspecified,,,,,3586469,PASSENGER VEHICLE,,,,
12/22/2016,12:55,,,,,,HILLSIDE AVENUE                 ,,,0,0,0,0,0,0,0,0,,,,,,3585404,,,,,
12/22/2016,12:54,MANHATTAN,10013,40.7170331,-73.9996429,"(40.7170331, -73.9996429)",,,96        BAXTER STREET                 ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3585329,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,12:53,QUEENS,11372,40.7553876,-73.8869267,"(40.7553876, -73.8869267)",,,80-24     NORTHERN BOULEVARD            ,2,0,0,0,0,0,2,0,Alcohol Involvement,Unspecified,,,,3585434,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,12:52,,,,,,LAMBERTS LANE                   ,ARLENE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3584882,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,12:51,BRONX,10474,40.8178613,-73.8905743,"(40.8178613, -73.8905743)",,,847       BARRETTO STREET               ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3585095,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,12:50,,,,,,MERRICK BOULEVARD               ,,,2,0,0,0,0,0,2,0,Fatigued/Drowsy,Unspecified,,,,3585034,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,12:50,,,,,,MORRIS PARK AVENUE              ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3585319,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,12:50,QUEENS,11369,40.7669901,-73.8846038,"(40.7669901, -73.8846038)",23 AVENUE                       ,85 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3585403,PASSENGER VEHICLE,PICK-UP TRUCK,,,
12/22/2016,12:50,BROOKLYN,11217,40.6840525,-73.9774579,"(40.6840525, -73.9774579)",ATLANTIC AVENUE                 ,FLATBUSH AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3584990,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,12:48,,,,,,,,187       JULES DRIVE                   ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3585499,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
